Date,High,Low,Open,Close,Volume,Adj Close
2010-04-01,1.1692500114440918,1.1467599868774414,1.1692500114440918,1.1542600393295288,1174757.0,0.984408974647522
2010-04-02,1.1692500114440918,1.1542600393295288,1.1617499589920044,1.1617499589920044,1362611.0,0.9907966256141663
2010-04-05,1.176740050315857,1.1617499589920044,1.1617499589920044,1.1617499589920044,1477218.0,0.9907966256141663
2010-04-06,1.1992299556732178,1.1617499589920044,1.1692500114440918,1.1842399835586548,1745525.0,1.009977102279663
2010-04-07,1.2891700267791748,1.19173002243042,1.1992299556732178,1.2292100191116333,3005937.0,1.0483298301696777
2010-04-08,1.2891700267791748,1.2441999912261963,1.2441999912261963,1.2816699743270874,3668897.0,1.0930702686309814
2010-04-09,1.311650037765503,1.2816699743270874,1.2891700267791748,1.311650037765503,2548709.0,1.1186386346817017
2010-04-12,1.3191499710083008,1.2891700267791748,1.311650037765503,1.311650037765503,1621978.0,1.1186386346817017
2010-04-13,1.311650037765503,1.2591899633407593,1.311650037765503,1.2816699743270874,293122.0,1.0930702686309814
2010-04-14,1.2741800546646118,1.2516900300979614,1.2666800022125244,1.2741800546646118,489515.0,1.0866825580596924
2010-04-15,1.2741800546646118,1.2591899633407593,1.2741800546646118,1.2591899633407593,354095.0,1.073898196220398
2010-04-16,1.2741800546646118,1.2367000579833984,1.2666800022125244,1.2591899633407593,376109.0,1.073898196220398
2010-04-19,1.2891700267791748,1.2142200469970703,1.2516900300979614,1.2816699743270874,477241.0,1.0930702686309814
2010-04-20,1.3041599988937378,1.2891700267791748,1.2966599464416504,1.3041599988937378,1052945.0,1.112250804901123
2010-04-21,1.311650037765503,1.2741800546646118,1.3041599988937378,1.311650037765503,505259.0,1.1186386346817017
2010-04-22,1.326640009880066,1.3041599988937378,1.3041599988937378,1.326640009880066,390652.0,1.1314228773117065
2010-04-23,1.326640009880066,1.311650037765503,1.326640009880066,1.326640009880066,284050.0,1.1314228773117065
2010-04-26,1.326640009880066,1.3191499710083008,1.326640009880066,1.326640009880066,445620.0,1.1314228773117065
2010-04-27,1.3341399431228638,1.3041599988937378,1.326640009880066,1.326640009880066,1014120.0,1.1314228773117065
2010-04-28,1.3191499710083008,1.311650037765503,1.311650037765503,1.3191499710083008,250028.0,1.1250349283218384
2010-04-29,1.326640009880066,1.311650037765503,1.3191499710083008,1.311650037765503,722065.0,1.1186386346817017
2010-04-30,1.326640009880066,1.311650037765503,1.326640009880066,1.326640009880066,1100843.0,1.1314228773117065
2010-05-03,1.326640009880066,1.3191499710083008,1.326640009880066,1.326640009880066,58037.0,1.1314228773117065
2010-05-04,1.326640009880066,1.3041599988937378,1.326640009880066,1.326640009880066,456294.0,1.1314228773117065
2010-05-05,1.3191499710083008,1.2966599464416504,1.2966599464416504,1.3191499710083008,58037.0,1.1250349283218384
2010-05-06,1.311650037765503,1.2441999912261963,1.311650037765503,1.311650037765503,256032.0,1.1186386346817017
2010-05-07,1.2891700267791748,1.2367000579833984,1.2891700267791748,1.2591899633407593,806520.0,1.073898196220398
2010-05-10,1.2741800546646118,1.2516900300979614,1.2516900300979614,1.2591899633407593,564097.0,1.073898196220398
2010-05-11,1.2741800546646118,1.2367000579833984,1.2741800546646118,1.2591899633407593,108603.0,1.073898196220398
2010-05-12,1.2666800022125244,1.2441999912261963,1.2591899633407593,1.2666800022125244,77917.0,1.080285906791687
2010-05-13,1.2591899633407593,1.2367000579833984,1.2591899633407593,1.2516900300979614,266305.0,1.0675017833709717
2010-05-14,1.2516900300979614,1.2441999912261963,1.2516900300979614,1.2516900300979614,261502.0,1.0675017833709717
2010-05-17,1.2441999912261963,1.1842399835586548,1.2367000579833984,1.1992299556732178,615063.0,1.022761344909668
2010-05-18,1.206719994544983,1.1692500114440918,1.206719994544983,1.206719994544983,176914.0,1.029149055480957
2010-05-19,1.206719994544983,1.1842399835586548,1.1992299556732178,1.1992299556732178,628271.0,1.022761344909668
2010-05-20,1.1992299556732178,1.1692500114440918,1.1992299556732178,1.1842399835586548,201997.0,1.009977102279663
2010-05-21,1.176740050315857,1.1467599868774414,1.1617499589920044,1.176740050315857,190523.0,1.0035808086395264
2010-05-24,1.1842399835586548,1.1617499589920044,1.1617499589920044,1.1842399835586548,48031.0,1.009977102279663
2010-05-25,1.1692500114440918,1.1167800426483154,1.1692500114440918,1.1617499589920044,532476.0,0.9907966256141663
2010-05-26,1.1542600393295288,1.109279990196228,1.1467599868774414,1.1242799758911133,412799.0,0.9588404297828674
2010-05-27,1.1542600393295288,1.1167800426483154,1.1242799758911133,1.1392699480056763,703653.0,0.9716246128082275
2010-05-31,1.1617499589920044,1.1392699480056763,1.1467599868774414,1.1617499589920044,218674.0,0.9907966256141663
2010-06-01,1.1617499589920044,1.1392699480056763,1.1542600393295288,1.1617499589920044,209335.0,0.9907966256141663
2010-06-02,1.1542600393295288,1.1242799758911133,1.1542600393295288,1.1242799758911133,678837.0,0.9588404297828674
2010-06-03,1.19173002243042,1.1392699480056763,1.1392699480056763,1.19173002243042,609593.0,1.0163649320602417
2010-06-04,1.19173002243042,1.1842399835586548,1.19173002243042,1.19173002243042,232016.0,1.0163649320602417
2010-06-07,1.19173002243042,1.1542600393295288,1.1617499589920044,1.19173002243042,209602.0,1.0163649320602417
2010-06-08,1.19173002243042,1.1842399835586548,1.19173002243042,1.19173002243042,129417.0,1.0163649320602417
2010-06-09,1.1992299556732178,1.1842399835586548,1.19173002243042,1.1992299556732178,93260.0,1.022761344909668
2010-06-10,1.2142200469970703,1.19173002243042,1.1992299556732178,1.206719994544983,125414.0,1.029149055480957
2010-06-11,1.2142200469970703,1.19173002243042,1.2142200469970703,1.206719994544983,124213.0,1.029149055480957
2010-06-14,1.2142200469970703,1.206719994544983,1.2142200469970703,1.2142200469970703,166774.0,1.0355455875396729
2010-06-15,1.2292100191116333,1.2142200469970703,1.2142200469970703,1.2292100191116333,372507.0,1.0483298301696777
2010-06-16,1.2292100191116333,1.2142200469970703,1.2292100191116333,1.2142200469970703,3060638.0,1.0355455875396729
2010-06-17,1.2142200469970703,1.1992299556732178,1.206719994544983,1.2142200469970703,22948.0,1.0355455875396729
2010-06-18,1.221709966659546,1.206719994544983,1.221709966659546,1.2142200469970703,37224.0,1.0355455875396729
2010-06-21,1.2367000579833984,1.206719994544983,1.206719994544983,1.2292100191116333,546619.0,1.0483298301696777
2010-06-22,1.2367000579833984,1.2142200469970703,1.221709966659546,1.2367000579833984,144226.0,1.0547175407409668
2010-06-23,1.2367000579833984,1.2292100191116333,1.2367000579833984,1.2367000579833984,35890.0,1.0547175407409668
2010-06-24,1.2367000579833984,1.221709966659546,1.2367000579833984,1.2367000579833984,105801.0,1.0547175407409668
2010-06-25,1.2292100191116333,1.221709966659546,1.221709966659546,1.2292100191116333,24149.0,1.0483298301696777
2010-06-28,1.221709966659546,1.1992299556732178,1.221709966659546,1.221709966659546,48298.0,1.041933536529541
2010-06-29,1.206719994544983,1.1542600393295288,1.1992299556732178,1.206719994544983,167841.0,1.029149055480957
2010-06-30,1.1992299556732178,1.1542600393295288,1.19173002243042,1.1992299556732178,172511.0,1.022761344909668
2010-07-01,1.1992299556732178,1.176740050315857,1.19173002243042,1.1992299556732178,61640.0,1.022761344909668
2010-07-02,1.1992299556732178,1.1842399835586548,1.1842399835586548,1.1992299556732178,17345.0,1.022761344909668
2010-07-05,1.1992299556732178,1.1842399835586548,1.1842399835586548,1.1992299556732178,54702.0,1.022761344909668
2010-07-06,1.1992299556732178,1.1842399835586548,1.1842399835586548,1.1992299556732178,45629.0,1.022761344909668
