,Date,Open_P,High_P,Low_P,Close_P,Adj_Close,Volume,pct
596,2017-12-21,1750.59,1752.25,1744.21,1751.21,1751.21,137785100.0,-0.005129982275144274
597,2017-12-20,1735.92,1751.95,1735.44,1746.63,1746.63,131703500.0,-0.002615334540117975
598,2017-12-19,1743.73,1744.39,1732.93,1736.95,1736.95,190151500.0,-0.005542101074640926
599,2017-12-18,1754.05,1755.2,1747.62,1751.64,1751.64,119461800.0,0.008457353406833956
600,2017-12-15,1757.06,1760.02,1745.65,1753.07,1753.07,285488600.0,0.0008163777945238149
601,2017-12-14,1738.08,1759.75,1736.07,1759.0,1759.0,217130600.0,0.0033826373162508805
602,2017-12-13,1728.84,1737.66,1725.95,1737.66,1737.66,169940300.0,-0.01213189312109153
603,2017-12-12,1718.76,1729.57,1717.32,1729.57,1729.57,149257100.0,-0.0046556863828367545
604,2017-12-11,1720.93,1725.74,1718.3,1719.47,1719.47,127972100.0,-0.005839601750724066
605,2017-12-08,1721.28,1724.59,1718.88,1721.25,1721.25,179728900.0,0.0010352027078111004
606,2017-12-07,1721.71,1723.4,1718.47,1719.05,1719.05,175825000.0,-0.0012781408859841026
607,2017-12-06,1720.73,1722.95,1715.1,1718.33,1718.33,170781200.0,-0.0004188359849917056
608,2017-12-05,1708.48,1724.84,1708.48,1724.84,1724.84,129146400.0,0.003788562150460084
609,2017-12-04,1717.98,1717.99,1709.17,1713.13,1713.13,178832000.0,-0.006789035504742413
610,2017-12-01,1719.62,1727.62,1716.76,1717.86,1717.86,,0.0027610280597500925
611,2017-11-30,1719.62,1727.62,1716.76,1717.86,1717.86,453406300.0,0.0
612,2017-11-29,1716.28,1720.57,1714.47,1720.38,1720.38,132404400.0,0.0014669414271246684
613,2017-11-28,1716.12,1716.79,1709.94,1714.42,1714.42,110163100.0,-0.0034643508992199257
614,2017-11-27,1718.37,1719.86,1712.97,1719.86,1719.86,93008200.0,0.0031730847750257585
615,2017-11-24,1720.05,1720.38,1713.26,1717.23,1717.23,163591900.0,-0.001529194236740139
616,2017-11-23,1723.42,1728.18,1720.59,1721.27,1721.27,75245900.0,0.002352626031457694
617,2017-11-22,1724.59,1727.77,1721.36,1723.54,1723.54,131412600.0,0.0013187936814096357
618,2017-11-21,1718.83,1722.73,1716.45,1720.68,1720.68,106683300.0,-0.0016593754714134823
619,2017-11-20,1723.77,1725.35,1717.45,1718.36,1718.36,105988100.0,-0.0013483041588210343
620,2017-11-17,1720.81,1725.69,1719.87,1721.66,1721.66,107675900.0,0.00192043576433365
621,2017-11-16,1723.04,1725.72,1716.97,1718.11,1718.11,145089800.0,-0.0020619634538759923
622,2017-11-15,1733.9,1736.4,1722.99,1722.99,1722.99,141698400.0,0.002840330363015342
623,2017-11-14,1743.27,1744.61,1733.31,1733.61,1733.61,126684100.0,0.006163703793985897
624,2017-11-13,1743.14,1746.72,1737.49,1737.49,1737.49,98390000.0,0.002238104302582533
625,2017-11-10,1746.53,1748.94,1740.94,1742.28,1742.28,90901000.0,0.002756850399138866
626,2017-11-09,1743.73,1749.31,1742.32,1746.81,1746.81,106910200.0,0.0026000413251601184
627,2017-11-08,1746.88,1749.83,1744.09,1744.2,1744.2,91586500.0,-0.0014941521974340954
628,2017-11-07,1742.69,1750.94,1742.44,1750.94,1750.94,107784700.0,0.0038642357527807203
629,2017-11-06,1743.25,1745.41,1741.43,1742.29,1742.29,84655000.0,-0.004940203547808664
630,2017-11-03,1744.68,1744.79,1739.6,1740.93,1740.93,79191000.0,-0.000780581877873332
631,2017-11-02,1743.94,1747.17,1739.8,1741.05,1741.05,83790500.0,6.892867605245989e-05
632,2017-11-01,1747.79,1748.8,1742.35,1743.93,1743.93,94731600.0,0.0016541742052209596
633,2017-10-31,1747.4,1751.26,1742.6,1747.92,1747.92,168713800.0,0.002287935868985569
634,2017-10-30,1747.91,1750.85,1746.46,1748.35,1748.35,83278200.0,0.0002460066822278506
635,2017-10-27,1741.34,1751.5,1739.89,1746.13,1746.13,149751200.0,-0.001269768639002411
636,2017-10-26,1740.21,1740.84,1734.93,1736.8,1736.8,109206400.0,-0.005343244775589562
637,2017-10-25,1737.03,1740.51,1733.67,1739.05,1739.05,88279300.0,0.0012954859511746797
638,2017-10-24,1742.44,1745.48,1736.1,1736.14,1736.14,100541600.0,-0.00167332739139181
639,2017-10-23,1742.29,1744.86,1741.38,1741.47,1741.47,87468500.0,0.0030700289147187476
640,2017-10-20,1745.03,1745.41,1740.65,1740.65,1740.65,97023900.0,-0.0004708665667509937
641,2017-10-19,1749.85,1750.59,1741.62,1743.99,1743.99,129136400.0,0.0019188234280296257
642,2017-10-18,,,,,,,0.0
643,2017-10-17,1753.44,1755.43,1748.99,1748.99,1748.99,117488400.0,0.002866988916220947
644,2017-10-16,1759.12,1759.31,1749.49,1754.37,1754.37,87684100.0,0.0030760610409434896
645,2017-10-13,1756.0,1756.17,1751.62,1755.32,1755.32,86670200.0,0.0005415049276948913
646,2017-10-12,1760.32,1760.32,1751.2,1754.0,1754.0,106812000.0,-0.0007519996353940739
647,2017-10-11,1761.12,1762.97,1752.9,1757.21,1757.21,112021400.0,0.001830102622576879
648,2017-10-10,1760.69,1762.64,1758.54,1761.13,1761.13,75635700.0,0.0022308090666454117
649,2017-10-09,1763.65,1765.48,1762.26,1764.03,1764.03,75279900.0,0.0016466700357156139
650,2017-10-06,1758.02,1764.0,1758.02,1764.0,1764.0,89328200.0,-1.70065134946773e-05
651,2017-10-05,1760.56,1761.16,1757.61,1759.09,1759.09,77163600.0,-0.002783446712018134
652,2017-10-04,1759.81,1762.71,1758.82,1761.84,1761.84,77042300.0,0.0015633083014512383
653,2017-10-03,1756.51,1759.78,1754.73,1759.67,1759.67,103808500.0,-0.0012316668937019104
654,2017-10-02,1755.22,1758.15,1750.94,1754.78,1754.78,98415100.0,-0.0027789301403104982
655,2017-09-29,1760.25,1760.25,1753.0,1755.58,1755.58,127121800.0,0.0004558976053978814
656,2017-09-28,1765.83,1767.18,1758.06,1758.06,1758.06,125958800.0,0.0014126385581973988
657,2017-09-27,1767.62,1768.19,1762.09,1764.24,1764.24,115484600.0,0.003515238387768349
658,2017-09-26,1768.55,1769.12,1761.21,1765.59,1765.59,145449600.0,0.0007652020133315229
659,2017-09-25,1771.39,1772.19,1768.16,1769.14,1769.14,142320900.0,0.002010659326344255
660,2017-09-22,,,,,,,0.0
661,2017-09-21,1775.45,1776.31,1770.7,1771.04,1771.04,,0.0010739681427134329
662,2017-09-20,1777.03,1777.03,1770.44,1773.58,1773.58,133711700.0,0.0014341855632848954
663,2017-09-19,1783.68,1783.68,1775.3,1776.66,1776.66,101769700.0,0.0017366005480441427
664,2017-09-18,1782.93,1787.01,1780.2,1783.66,1783.66,69144300.0,0.003939977260702721
665,2017-09-15,1783.99,1786.33,1776.87,1786.33,1786.33,176761100.0,0.0014969220591367627
666,2017-09-14,1786.14,1788.47,1780.79,1781.37,1781.37,98234900.0,-0.0027766426136268674
667,2017-09-13,1789.38,1793.22,1785.5,1786.07,1786.07,91932200.0,0.002638418745123161
668,2017-09-12,1782.29,1789.86,1781.54,1789.86,1789.86,105056000.0,0.0021219773021214916
669,2017-09-11,1780.27,1784.25,1778.27,1782.74,1782.74,98964900.0,-0.003977964757020058
670,2017-09-08,1781.07,1782.81,1775.06,1779.9,1779.9,109063500.0,-0.0015930533897259291
671,2017-09-07,1775.06,1782.98,1772.57,1782.98,1782.98,129180600.0,0.0017304342940613893
672,2017-09-06,1768.83,1772.62,1767.07,1772.48,1772.48,90087500.0,-0.0058890172632334314
673,2017-09-05,1785.69,1785.69,1766.05,1769.63,1769.63,124909900.0,-0.0016079165914424376
674,2017-09-04,,,,,,,0.0
675,2017-09-01,,,,,,,0.0
676,2017-08-31,,,,,,,0.0
677,2017-08-30,1758.59,1773.16,1757.89,1773.16,1773.16,130793600.0,0.0019947672677338435
678,2017-08-29,1766.87,1767.23,1756.92,1761.14,1761.14,101802200.0,-0.006778858083872796
679,2017-08-28,1766.59,1771.85,1765.65,1769.49,1769.49,74307300.0,0.004741247146734517
680,2017-08-25,1772.1,1773.69,1764.07,1769.17,1769.17,95345200.0,-0.00018084306777654824
681,2017-08-24,1772.75,1775.76,1768.52,1775.5,1775.5,95776900.0,0.0035779489817258092
682,2017-08-23,1775.35,1777.18,1770.95,1772.94,1772.94,98323600.0,-0.0014418473669388643
683,2017-08-22,1771.47,1775.8,1771.39,1774.22,1774.22,96293000.0,0.0007219646462937046
684,2017-08-21,1774.72,1775.8,1771.62,1771.62,1771.62,88276900.0,-0.0014654326971853537
685,2017-08-18,1772.34,1776.22,1770.04,1776.22,1776.22,68169500.0,0.00259649360472336
686,2017-08-17,1774.81,1776.31,1773.24,1776.31,1776.31,73161800.0,5.0669399060954134e-05
687,2017-08-16,1772.89,1774.61,1771.6,1773.75,1773.75,74358800.0,-0.0014411898823966096
688,2017-08-15,1772.87,1773.66,1768.76,1772.39,1772.39,72445400.0,-0.0007667371388301314
689,2017-08-14,1766.5,1772.56,1766.37,1771.08,1771.08,81596300.0,-0.0007391149803374075
690,2017-08-11,1774.88,1775.34,1766.96,1766.96,1766.96,88842700.0,-0.00232626420037485
691,2017-08-10,1776.94,1778.18,1773.64,1777.77,1777.77,63068000.0,0.00611785213021232
692,2017-08-09,1777.3,1779.77,1775.99,1777.94,1777.94,77814000.0,9.562541836127814e-05
693,2017-08-08,1778.55,1782.63,1775.78,1781.65,1781.65,106451200.0,0.0020866845900311404
694,2017-08-07,1775.52,1778.48,1771.9,1777.91,1777.91,75684800.0,-0.002099177728510093
695,2017-08-04,1772.46,1774.53,1770.14,1774.53,1774.53,64981900.0,-0.0019011086050475523
696,2017-08-03,1770.81,1772.59,1768.05,1771.9,1771.9,67988400.0,-0.0014820825796125758
697,2017-08-02,1768.38,1771.32,1767.8,1770.61,1770.61,78741500.0,-0.0007280320559852616
698,2017-08-01,1765.03,1769.52,1762.88,1765.13,1765.13,111385600.0,-0.003094978566708484
699,2017-07-31,1767.9,1768.1,1760.03,1760.03,1760.03,144648300.0,-0.0028893056035533826
700,2017-07-28,1769.49,1772.3,1767.08,1767.08,1767.08,142813400.0,0.004005613540678299
701,2017-07-27,1765.97,1772.03,1765.84,1770.07,1770.07,104645300.0,0.001692056952713017
702,2017-07-26,1766.04,1766.7,1760.82,1766.0,1766.0,74870400.0,-0.002299344093736333
703,2017-07-25,1766.0,1766.47,1761.16,1763.34,1763.34,85727300.0,-0.0015062287655719375
704,2017-07-24,1761.35,1761.99,1757.22,1761.99,1761.99,86804900.0,-0.0007655925686480547
705,2017-07-21,1756.55,1759.16,1752.4,1759.16,1759.16,97941500.0,-0.0016061385138393947
706,2017-07-20,1759.85,1759.85,1753.96,1755.63,1755.63,114163100.0,-0.0020066395325041286
707,2017-07-19,1753.74,1760.82,1753.74,1757.27,1757.27,103329400.0,0.000934137603025631
708,2017-07-18,1758.14,1758.14,1752.57,1754.92,1754.92,107236000.0,-0.0013373016098834345
709,2017-07-17,1759.12,1759.52,1752.78,1755.19,1755.19,83293000.0,0.00015385316709592978
710,2017-07-14,1756.82,1757.24,1751.69,1755.0,1755.0,100337300.0,-0.00010825038884687554
711,2017-07-13,1759.01,1760.66,1752.59,1753.78,1753.78,133283000.0,-0.0006951566951567401
712,2017-07-12,1755.94,1757.24,1751.59,1757.24,1757.24,107446600.0,0.0019728814332471423
713,2017-07-11,1754.62,1758.27,1752.74,1755.03,1755.03,94035100.0,-0.0012576540483940635
714,2017-07-10,1759.1,1760.44,1754.57,1757.13,1757.13,83774000.0,0.001196560742551478
715,2017-07-07,1768.07,1768.61,1759.46,1759.93,1759.93,88116200.0,0.0015935075947710597
716,2017-07-06,1768.0,1770.53,1765.75,1770.53,1770.53,106672200.0,0.006022966822543996
717,2017-07-05,1761.53,1768.16,1761.17,1768.16,1768.16,95226500.0,-0.0013385822324387675
718,2017-07-04,1767.65,1768.3,1762.08,1762.08,1762.08,106432100.0,-0.003438602841371874
719,2017-07-03,1761.73,1768.67,1756.37,1768.67,1768.67,111131500.0,0.0037398983020067167
720,2017-06-30,1770.32,1772.59,1755.65,1763.67,1763.67,172134200.0,-0.0028269829872163976
721,2017-06-29,1772.18,1775.85,1770.53,1771.36,1771.36,77021400.0,0.00436022611939868
722,2017-06-28,1787.19,1788.87,1770.78,1771.23,1771.23,117464200.0,-7.338993767491697e-05
723,2017-06-27,,,,,,,0.0
724,2017-06-26,,,,,,,0.0
725,2017-06-23,1778.35,1780.06,1775.74,1779.45,1779.45,89543800.0,0.004640842804153111
726,2017-06-22,1776.89,1778.68,1775.07,1777.43,1777.43,99536800.0,-0.0011351822192250394
727,2017-06-21,1780.31,1782.09,1773.66,1775.57,1775.57,142079300.0,-0.0010464547127032597
728,2017-06-20,1786.72,1787.7,1780.71,1780.71,1780.71,130839600.0,0.002894845035678717
729,2017-06-19,1792.13,1793.39,1785.25,1788.9,1788.9,90553900.0,0.004599289047627186
730,2017-06-16,1791.31,1796.75,1787.84,1791.31,1791.31,196078400.0,0.0013471966012632564
731,2017-06-15,1792.95,1795.01,1788.27,1790.01,1790.01,121057900.0,-0.0007257258654280729
732,2017-06-14,1789.33,1793.07,1786.92,1792.35,1792.35,144176400.0,0.0013072552667303672
733,2017-06-13,1789.7,1793.01,1784.31,1784.44,1784.44,150882400.0,-0.004413200546768081
734,2017-06-09,1782.86,1790.64,1781.23,1788.89,1788.89,114257900.0,0.0024937795610948665
735,2017-06-08,1784.75,1789.02,1783.13,1785.57,1785.57,112503300.0,-0.0018558994683854912
736,2017-06-07,1789.68,1792.65,1785.92,1785.92,1785.92,134436600.0,0.0001960158380798216
737,2017-06-06,1787.49,1795.0,1783.08,1791.01,1791.01,132470400.0,0.0028500716717434482
738,2017-06-05,1777.37,1790.23,1775.02,1787.95,1787.95,141895700.0,-0.001708533174019089
739,2017-06-02,1767.6,1776.95,1766.25,1776.95,1776.95,138214800.0,-0.006152297323750666
740,2017-06-01,1764.57,1765.88,1759.73,1763.11,1763.11,126574900.0,-0.007788626579251057
741,2017-05-31,1766.42,1769.46,1761.11,1765.87,1765.87,400141700.0,0.0015654156575597433
742,2017-05-29,1774.25,1774.43,1764.89,1764.89,1764.89,91653300.0,-0.0005549672399439709
743,2017-05-26,1773.9,1778.18,1769.47,1772.3,1772.3,128509300.0,0.004198561950036428
744,2017-05-25,1774.3,1782.54,1773.22,1773.96,1773.96,170177000.0,0.0009366360097049498
745,2017-05-24,1770.46,1776.24,1767.22,1771.01,1771.01,128439700.0,-0.0016629461769149811
746,2017-05-23,1775.58,1777.08,1767.17,1767.17,1767.17,113057500.0,-0.0021682542729853926
747,2017-05-22,1772.15,1774.95,1768.98,1774.95,1774.95,99922600.0,0.004402519282242112
748,2017-05-19,1768.4,1771.5,1767.89,1768.28,1768.28,165598700.0,-0.0037578523338686054
749,2017-05-18,1765.38,1769.8,1762.04,1767.17,1767.17,120330100.0,-0.0006277286402605053
750,2017-05-17,1779.74,1779.94,1770.22,1775.65,1775.65,117607100.0,0.004798632842341055
751,2017-05-16,1785.03,1787.54,1773.09,1778.15,1778.15,151151500.0,0.0014079351223494907
752,2017-05-15,1775.4,1778.65,1771.87,1778.65,1778.65,109871400.0,0.00028119112560798243
753,2017-05-12,1776.93,1778.64,1773.15,1775.87,1775.87,107483300.0,-0.0015629831613865885
754,2017-05-11,1776.29,1780.49,1774.59,1775.39,1775.39,192679200.0,-0.00027029005501522096
755,2017-05-09,1768.46,1770.43,1765.14,1766.56,1766.56,92887400.0,-0.004973555106202121
756,2017-05-08,1765.05,1768.15,1763.29,1768.15,1768.15,80398300.0,0.0009000543429038554
757,2017-05-05,1758.83,1763.92,1757.54,1762.74,1762.74,105637900.0,-0.0030596951616096435
758,2017-05-04,1767.93,1768.71,1754.23,1758.67,1758.67,121485600.0,-0.0023089054540090803
759,2017-05-03,1778.88,1784.79,1770.06,1772.51,1772.51,141273600.0,0.007869583264626057
760,2017-05-02,1769.16,1781.55,1769.16,1778.47,1778.47,170179400.0,0.003362463399360305
761,2017-04-28,1767.98,1772.21,1765.57,1768.06,1768.06,157934300.0,-0.005853345853458314
762,2017-04-27,1768.19,1770.9,1766.38,1767.92,1767.92,140567200.0,-7.918283316166175e-05
763,2017-04-26,1767.78,1769.68,1764.62,1768.92,1768.92,174020500.0,0.0005656364541382075
764,2017-04-25,1765.08,1765.94,1758.47,1765.8,1765.8,181749900.0,-0.0017637880740791756
765,2017-04-24,,,,,,,0.0
766,2017-04-21,1742.23,1756.05,1742.23,1756.05,1756.05,143512100.0,-0.005521576622494084
767,2017-04-20,1737.9,1743.56,1736.4,1741.61,1741.61,128158700.0,-0.008223000484040899
768,2017-04-19,1740.26,1741.47,1735.73,1738.95,1738.95,118873000.0,-0.0015273224200594848
769,2017-04-18,1735.55,1741.51,1735.31,1740.6,1740.6,125251400.0,0.0009488484430257849
770,2017-04-17,1731.13,1736.29,1729.13,1733.93,1733.93,82111200.0,-0.0038320119499022365
771,2017-04-14,1736.65,1736.88,1730.51,1730.99,1730.99,71964200.0,-0.0016955701787270128
772,2017-04-13,1743.34,1743.34,1735.69,1738.18,1738.18,136756200.0,0.004153692395681086
773,2017-04-12,1735.83,1744.08,1735.06,1744.08,1744.08,109087700.0,0.0033943550150157265
774,2017-04-11,1739.35,1740.13,1733.79,1735.84,1735.84,108773400.0,-0.00472455391954496
775,2017-04-10,1739.73,1741.68,1736.72,1739.52,1739.52,97855600.0,0.002120011060927407
776,2017-04-07,1740.82,1741.74,1736.21,1741.72,1741.72,172450400.0,0.0012647167034585127
777,2017-04-06,1744.81,1744.81,1738.83,1739.56,1739.56,133091200.0,-0.001240153411570244
778,2017-04-05,1745.63,1747.01,1741.51,1744.67,1744.67,137828500.0,0.0029375244314655546
779,2017-04-04,1745.03,1747.19,1742.85,1747.19,1747.19,124737000.0,0.0014443992273609485
780,2017-04-03,1742.38,1745.49,1737.77,1745.49,1745.49,106818000.0,-0.0009729909168436635
781,2017-03-31,1746.96,1748.19,1740.09,1740.09,1740.09,144814000.0,-0.0030936871594796633
782,2017-03-30,1750.69,1751.07,1746.05,1749.25,1749.25,140742200.0,0.005264095535288504
783,2017-03-29,1757.46,1759.76,1747.16,1750.41,1750.41,144723300.0,0.0006631413462914182
784,2017-03-28,1750.6,1756.27,1748.65,1754.42,1754.42,133516200.0,0.002290891848195642
785,2017-03-27,1745.08,1750.35,1744.33,1744.95,1744.95,109115900.0,-0.0053977952827715114
786,2017-03-24,1748.15,1749.61,1745.43,1745.75,1745.75,133980900.0,0.00045846585862063804
787,2017-03-23,1750.66,1753.76,1747.0,1747.0,1747.0,210526800.0,0.000716024631247425
788,2017-03-22,1747.75,1748.3,1738.4,1748.3,1748.3,169103100.0,0.0007441327990840296
789,2017-03-21,1749.42,1757.99,1748.82,1754.67,1754.67,168795100.0,0.003643539438311638
790,2017-03-20,1744.07,1755.26,1744.07,1749.41,1749.41,142175300.0,-0.0029977146699948776
791,2017-03-17,1742.38,1752.1,1739.65,1745.2,1745.2,342009700.0,-0.0024065256286405212
792,2017-03-16,1726.34,1738.02,1726.12,1737.14,1737.14,246177900.0,-0.004618381847352748
793,2017-03-15,1717.17,1719.27,1713.92,1717.36,1717.36,102386300.0,-0.011386531885743345
794,2017-03-14,1722.45,1727.39,1719.12,1722.47,1722.47,156115200.0,0.0029754972748872177
795,2017-03-13,1716.75,1722.25,1715.35,1721.92,1721.92,117930400.0,-0.00031930889942932694
796,2017-03-10,1716.34,1718.02,1713.55,1717.58,1717.58,133353600.0,-0.002520442296970904
797,2017-03-09,1723.21,1724.4,1717.42,1717.42,1717.42,118112100.0,-9.315432177825489e-05
798,2017-03-08,1725.78,1730.16,1724.84,1725.54,1725.54,114215900.0,0.0047280222659569215
799,2017-03-07,1727.65,1734.07,1725.02,1728.66,1728.66,147705300.0,0.0018081296289857995
800,2017-03-06,1706.59,1727.36,1706.21,1727.36,1727.36,155635500.0,-0.0007520275820578348
801,2017-03-03,1714.53,1716.03,1704.33,1708.38,1708.38,141545700.0,-0.010987865876250336
802,2017-03-02,1701.14,1717.14,1701.14,1715.67,1715.67,165980200.0,0.004267200505742252
803,2017-03-01,1694.64,1701.13,1692.33,1697.69,1697.69,129213300.0,-0.01047987083763191
804,2017-02-28,1691.1,1697.25,1690.64,1693.77,1693.77,194361900.0,-0.002309019903515952
805,2017-02-27,1697.9,1705.49,1693.84,1693.84,1693.84,120573700.0,4.1327925279111e-05
806,2017-02-24,1706.48,1707.31,1696.48,1698.35,1698.35,162820200.0,0.0026625891465545948
807,2017-02-23,1709.54,1710.07,1702.54,1704.48,1704.48,143358400.0,0.0036093855801220265
808,2017-02-22,1708.69,1709.1,1704.42,1708.08,1708.08,161353800.0,0.002112081103914365
809,2017-02-21,1712.95,1719.76,1706.09,1706.55,1706.55,120071400.0,-0.0008957425881691572
810,2017-02-20,1706.17,1713.61,1706.17,1712.58,1712.58,109312900.0,0.00353344466906913
811,2017-02-17,1705.81,1711.75,1705.79,1707.68,1707.68,158163900.0,-0.002861180207639813
812,2017-02-16,1707.61,1709.36,1705.7,1707.59,1707.59,143469200.0,-5.270308254479161e-05
813,2017-02-15,1708.09,1713.47,1707.24,1709.79,1709.79,149880800.0,0.0012883654741477901
814,2017-02-14,1709.97,1710.08,1703.59,1708.9,1708.9,147976400.0,-0.0005205317612103633
815,2017-02-13,1701.14,1710.41,1700.97,1710.24,1710.24,137985100.0,0.0007841301421966929
816,2017-02-10,1699.73,1702.27,1695.37,1698.94,1698.94,170180600.0,-0.006607259799794152
817,2017-02-08,1687.14,1690.8,1686.03,1688.5,1688.5,147374200.0,-0.0061450080638516535
818,2017-02-07,1687.73,1690.91,1684.84,1688.84,1688.84,109817600.0,0.00020136215575949912
819,2017-02-06,1686.07,1691.24,1684.63,1691.24,1691.24,111417700.0,0.001421093768503967
820,2017-02-03,1674.8,1685.01,1674.8,1685.01,1685.01,131180600.0,-0.003683687708426975
821,2017-02-02,1670.4,1678.76,1667.68,1673.48,1673.48,163820700.0,-0.006842689360893939
822,2017-01-31,1686.45,1686.83,1671.54,1671.54,1671.54,125983400.0,-0.0011592609412721666
823,2017-01-27,1695.64,1695.72,1684.97,1686.36,1686.36,96155000.0,0.008866075594960332
824,2017-01-26,1684.85,1692.22,1684.13,1692.22,1692.22,133430800.0,0.003474940107687674
825,2017-01-25,1683.46,1684.79,1681.1,1683.93,1683.93,138223200.0,-0.004898890215220275
826,2017-01-24,1674.37,1680.69,1670.53,1680.69,1680.69,150024800.0,-0.0019240704779890372
827,2017-01-23,1665.92,1674.62,1664.35,1671.31,1671.31,115006300.0,-0.005581041120016228
828,2017-01-20,1665.16,1667.92,1664.89,1664.89,1664.89,97085900.0,-0.003841298143372418
829,2017-01-19,1666.9,1667.23,1658.36,1666.51,1666.51,108728900.0,0.0009730372577165802
830,2017-01-18,1663.38,1670.59,1663.38,1665.02,1665.02,91798300.0,-0.000894084043900123
831,2017-01-17,1660.3,1664.9,1659.01,1663.03,1663.03,97857700.0,-0.0011951808386686524
832,2017-01-16,1672.02,1672.42,1658.84,1658.84,1658.84,117446200.0,-0.0025194975436402256
833,2017-01-13,1677.68,1679.64,1672.5,1672.5,1672.5,127270600.0,0.008234670010368816
834,2017-01-12,1675.64,1682.74,1673.44,1677.76,1677.76,155581100.0,0.0031449925261584077
835,2017-01-11,1672.8,1675.59,1671.23,1675.21,1675.21,107994000.0,-0.001519883654396259
836,2017-01-10,1668.36,1673.57,1665.94,1672.05,1672.05,142156900.0,-0.0018863306689907988
837,2017-01-09,1675.33,1675.69,1667.9,1667.9,1667.9,82499300.0,-0.002481983194282389
838,2017-01-06,1658.42,1675.49,1658.42,1675.49,1675.49,138317600.0,0.004550632531926224
839,2017-01-05,1647.99,1659.82,1647.99,1659.82,1659.82,112396200.0,-0.009352487928904418
840,2017-01-04,1638.98,1647.47,1637.14,1647.47,1647.47,101164700.0,-0.007440565844489155
841,2017-01-03,1636.94,1637.56,1630.67,1635.53,1635.53,59213100.0,-0.007247476433561828
842,2017-01-02,,,,,,,0.0
843,2016-12-30,1637.45,1641.73,1630.03,1641.73,1641.73,134642900.0,0.0037908201011294107
844,2016-12-29,1629.85,1640.53,1625.82,1637.93,1637.93,90801900.0,-0.002314631516753596
845,2016-12-28,1620.89,1630.3,1619.09,1630.3,1630.3,96275200.0,-0.004658318731569744
846,2016-12-27,1618.48,1622.66,1616.69,1619.68,1619.68,62653500.0,-0.006514138502116129
847,2016-12-23,1622.09,1623.93,1616.54,1617.15,1617.15,70339000.0,-0.001562036945569445
848,2016-12-22,1629.03,1629.9,1622.59,1623.2,1623.2,77701900.0,0.0037411495532262418
849,2016-12-21,1638.82,1639.49,1629.59,1629.59,1629.59,106117100.0,0.003936668309511893
850,2016-12-20,1633.56,1637.02,1632.48,1634.52,1634.52,85872600.0,0.003025300842543155
851,2016-12-19,1631.73,1636.55,1630.34,1634.3,1634.3,85847100.0,-0.0001345960893718301
852,2016-12-16,1634.31,1637.79,1632.46,1637.79,1637.79,153267300.0,0.0021354708437864023
853,2016-12-15,1635.74,1638.79,1629.86,1636.99,1636.99,116385300.0,-0.0004884631118763361
854,2016-12-14,1645.72,1646.88,1639.93,1643.29,1643.29,128486700.0,0.003848526869437263
855,2016-12-13,1651.45,1651.45,1641.93,1645.28,1645.28,149375800.0,0.0012109852795307852
856,2016-12-09,1641.85,1641.85,1636.61,1641.42,1641.42,103797900.0,-0.0023461052222113477
857,2016-12-08,1639.39,1643.75,1636.09,1643.75,1643.75,123075200.0,0.0014195026257752819
858,2016-12-07,1633.15,1634.2,1627.86,1632.47,1632.47,106359300.0,-0.006862357414448628
859,2016-12-06,1624.17,1629.73,1624.02,1629.73,1629.73,118499900.0,-0.0016784381948825589
860,2016-12-05,1630.56,1631.41,1624.97,1624.97,1624.97,100332900.0,-0.002920729200542427
861,2016-12-02,1627.51,1632.23,1626.38,1628.96,1628.96,114948700.0,0.0024554299463990237
862,2016-12-01,1621.1,1628.62,1619.99,1626.44,1626.44,141500800.0,-0.00154699931244473
863,2016-11-30,1627.57,1628.5,1616.08,1619.12,1619.12,317186900.0,-0.0045006271365682915
864,2016-11-29,1629.97,1630.22,1625.39,1626.93,1626.93,134976200.0,0.004823607885765302
865,2016-11-28,1625.37,1630.63,1623.62,1628.66,1628.66,100750000.0,0.0010633524490912816
866,2016-11-25,1625.19,1627.42,1623.35,1627.26,1627.26,77694000.0,-0.0008596023725025992
867,2016-11-24,1629.37,1629.88,1623.61,1624.21,1624.21,84091100.0,-0.001874316335435
868,2016-11-23,1631.3,1631.67,1622.49,1630.38,1630.38,119153900.0,0.0037987698635029155
869,2016-11-22,1628.15,1632.71,1627.57,1629.32,1629.32,131797000.0,-0.0006501551785473847
870,2016-11-21,1621.42,1627.5,1621.42,1627.28,1627.28,86557300.0,-0.0012520560724719187
871,2016-11-18,1624.16,1626.52,1617.7,1623.8,1623.8,110258900.0,-0.0021385379283220818
872,2016-11-17,1627.37,1629.81,1620.94,1626.77,1626.77,112692200.0,0.0018290429855893908
873,2016-11-16,1633.03,1637.4,1624.31,1627.63,1627.63,154177900.0,0.0005286549420016051
874,2016-11-15,1617.36,1635.04,1617.33,1630.56,1630.56,139166400.0,0.0018001634278059786
875,2016-11-14,1628.43,1629.05,1614.11,1616.64,1616.64,163136200.0,-0.008536944362672827
876,2016-11-11,1646.74,1646.74,1625.1,1634.19,1634.19,225367000.0,0.010855849168646126
877,2016-11-10,1652.37,1664.27,1652.37,1652.74,1652.74,163106200.0,0.011351189274196871
878,2016-11-09,1664.12,1665.36,1640.34,1647.62,1647.62,171648100.0,-0.0030978859348718135
879,2016-11-08,1653.44,1663.82,1653.0,1663.82,1663.82,125510700.0,0.009832364258749005
