Date,High,Low,Open,Close,Volume,Adj Close
2010-04-01,0.08247999846935272,0.08042000234127045,0.08042000234127045,0.08042000234127045,38799.0,0.08042000234127045
2010-04-02,0.09485000371932983,0.0783500000834465,0.09485000371932983,0.0783500000834465,0.0,0.0783500000834465
2010-04-05,0.09071999788284302,0.08042000234127045,0.08247999846935272,0.08659999817609787,26917.0,0.08659999817609787
2010-04-06,0.08659999817609787,0.0783500000834465,0.08659999817609787,0.0845400020480156,72748.0,0.0845400020480156
2010-04-07,0.09485000371932983,0.08247999846935272,0.0845400020480156,0.08247999846935272,8245.0,0.08247999846935272
2010-04-08,0.08247999846935272,0.08247999846935272,0.08247999846935272,0.08247999846935272,24249.0,0.08247999846935272
2010-04-09,0.09690999984741211,0.08659999817609787,0.09071999788284302,0.09690999984741211,76870.0,0.09690999984741211
2010-04-12,0.08866000175476074,0.08247999846935272,0.08659999817609787,0.08866000175476074,153497.0,0.08866000175476074
2010-04-13,0.08247999846935272,0.08247999846935272,0.08247999846935272,0.08247999846935272,24249.0,0.08247999846935272
2010-04-14,0.08659999817609787,0.08042000234127045,0.08042000234127045,0.0845400020480156,54561.0,0.0845400020480156
2010-04-15,0.09279000014066696,0.0783500000834465,0.0783500000834465,0.09279000014066696,159075.0,0.09279000014066696
2010-04-16,0.08247999846935272,0.08247999846935272,0.08247999846935272,0.08247999846935272,36374.0,0.08247999846935272
2010-04-19,0.08659999817609787,0.08042000234127045,0.08247999846935272,0.0845400020480156,63048.0,0.0845400020480156
2010-04-20,0.08659999817609787,0.0783500000834465,0.08659999817609787,0.08247999846935272,104272.0,0.08247999846935272
2010-04-21,0.08042000234127045,0.08042000234127045,0.08042000234127045,0.08042000234127045,72748.0,0.08042000234127045
2010-04-22,0.07628999650478363,0.07628999650478363,0.07628999650478363,0.07628999650478363,12125.0,0.07628999650478363
2010-04-23,0.0845400020480156,0.0783500000834465,0.0845400020480156,0.0783500000834465,0.0,0.0783500000834465
2010-04-26,0.0783500000834465,0.0783500000834465,0.0783500000834465,0.0783500000834465,21824.0,0.0783500000834465
2010-04-27,0.08042000234127045,0.0783500000834465,0.08042000234127045,0.0783500000834465,48498.0,0.0783500000834465
2010-04-28,0.08042000234127045,0.08042000234127045,0.08042000234127045,0.08042000234127045,2425.0,0.08042000234127045
2010-04-29,0.09279000014066696,0.08042000234127045,0.08042000234127045,0.08866000175476074,53833.0,0.08866000175476074
2010-04-30,0.0845400020480156,0.08247999846935272,0.0845400020480156,0.08247999846935272,36374.0,0.08247999846935272
2010-05-03,0.08659999817609787,0.08659999817609787,0.08659999817609787,0.08659999817609787,48498.0,0.08659999817609787
2010-05-04,0.08659999817609787,0.08247999846935272,0.08659999817609787,0.08247999846935272,96997.0,0.08247999846935272
2010-05-05,0.09279000014066696,0.0783500000834465,0.09279000014066696,0.0783500000834465,0.0,0.0783500000834465
2010-05-06,0.08866000175476074,0.0783500000834465,0.08866000175476074,0.0783500000834465,0.0,0.0783500000834465
2010-05-07,0.08247999846935272,0.07423000037670135,0.08247999846935272,0.07423000037670135,0.0,0.07423000037670135
2010-05-10,0.08659999817609787,0.07628999650478363,0.08659999817609787,0.07628999650478363,0.0,0.07628999650478363
2010-05-11,0.08247999846935272,0.07628999650478363,0.08247999846935272,0.07628999650478363,0.0,0.07628999650478363
2010-05-12,0.07628999650478363,0.07628999650478363,0.07628999650478363,0.07628999650478363,2425.0,0.07628999650478363
2010-05-13,0.08042000234127045,0.08042000234127045,0.08042000234127045,0.08042000234127045,41224.0,0.08042000234127045
2010-05-14,0.09279000014066696,0.08042000234127045,0.09279000014066696,0.08042000234127045,0.0,0.08042000234127045
2010-05-17,0.08659999817609787,0.0783500000834465,0.08659999817609787,0.0783500000834465,0.0,0.0783500000834465
2010-05-18,0.08866000175476074,0.08042000234127045,0.08042000234127045,0.08042000234127045,171684.0,0.08042000234127045
2010-05-19,0.08866000175476074,0.08042000234127045,0.08866000175476074,0.08042000234127045,0.0,0.08042000234127045
2010-05-20,0.08042000234127045,0.0783500000834465,0.08042000234127045,0.0783500000834465,55773.0,0.0783500000834465
2010-05-21,0.08247999846935272,0.0783500000834465,0.08247999846935272,0.0783500000834465,0.0,0.0783500000834465
2010-05-24,0.08659999817609787,0.07423000037670135,0.08659999817609787,0.07423000037670135,0.0,0.07423000037670135
2010-05-25,0.08042000234127045,0.07628999650478363,0.08042000234127045,0.07628999650478363,145495.0,0.07628999650478363
2010-05-26,0.0783500000834465,0.0783500000834465,0.0783500000834465,0.0783500000834465,220668.0,0.0783500000834465
2010-05-27,0.09071999788284302,0.053610000759363174,0.07011000066995621,0.0783500000834465,289293.0,0.0783500000834465
2010-05-31,0.06803999841213226,0.06803999841213226,0.06803999841213226,0.06803999841213226,7275.0,0.06803999841213226
2010-06-01,0.07423000037670135,0.07216999679803848,0.07216999679803848,0.07216999679803848,38799.0,0.07216999679803848
2010-06-02,0.08247999846935272,0.06185999885201454,0.06185999885201454,0.08247999846935272,104757.0,0.08247999846935272
2010-06-03,0.08247999846935272,0.07423000037670135,0.08247999846935272,0.07423000037670135,0.0,0.07423000037670135
2010-06-04,0.09071999788284302,0.07628999650478363,0.09071999788284302,0.07628999650478363,0.0,0.07628999650478363
2010-06-07,0.07423000037670135,0.07423000037670135,0.07423000037670135,0.07423000037670135,12125.0,0.07423000037670135
2010-06-08,0.0783500000834465,0.0783500000834465,0.0783500000834465,0.0783500000834465,48498.0,0.0783500000834465
2010-06-09,0.0783500000834465,0.07628999650478363,0.07628999650478363,0.0783500000834465,48498.0,0.0783500000834465
2010-06-10,0.0783500000834465,0.0783500000834465,0.0783500000834465,0.0783500000834465,24249.0,0.0783500000834465
2010-06-11,0.08659999817609787,0.07011000066995621,0.08659999817609787,0.07011000066995621,0.0,0.07011000066995621
2010-06-14,0.0783500000834465,0.06803999841213226,0.06803999841213226,0.07628999650478363,509233.0,0.07628999650478363
